53,53,51,53,51,53,53,51,53,51,51,51,53,51,53,51,51,51,51,51,51,53,53,53,53,51,51,53,51,51,53,53,53,51,53,53,51,51,51,53,53,51,51,51,53,53,51,53,51,51,53,53,51,53,51,51,51,51,51,51,51,51,51,53
51,53,53,51,53,53,51,53,51,51,51,53,51,53,51,53,53,53,51,51,53,51,51,53,51,51,53,53,53,51,53,51,51,53,51,53,51,51,53,51,53,51,51,51,51,53,51,53,53,53,51,53,53,51,51,53,53,53,51,53,51,53,51,51
51,51,51,53,53,53,53,53,51,53,51,53,51,51,51,51,53,51,51,53,53,51,53,51,53,51,51,53,53,53,53,53,53,53,51,53,53,51,51,51,53,53,51,53,51,53,51,51,53,53,53,51,53,53,53,51,53,53,51,53,53,51,53,53
53,53,53,51,53,51,53,53,51,53,51,51,51,53,53,53,51,51,51,51,53,53,53,53,51,51,53,53,53,51,53,53,51,53,53,53,51,51,53,51,51,53,51,51,51,53,53,53,53,53,51,51,53,53,53,51,51,51,51,53,53,53,53,51
51,51,53,51,53,53,53,53,53,53,51,53,53,51,51,51,53,51,53,53,51,53,51,53,51,51,53,53,51,51,51,51,53,51,51,53,53,53,51,51,51,51,51,53,51,51,51,51,51,51,53,51,53,53,53,51,51,53,53,51,53,51,53,53
53,53,51,51,53,53,53,53,53,53,51,53,51,53,53,53,51,51,51,53,51,53,51,53,51,53,51,51,51,51,51,51,53,51,51,51,51,51,53,53,51,53,51,53,53,51,53,51,51,53,51,51,51,51,51,53,53,51,53,53,51,51,53,51
53,51,53,53,51,53,51,51,51,53,51,51,51,51,53,51,51,53,53,51,51,53,53,51,53,51,51,53,51,51,53,51,53,53,51,51,51,53,51,51,53,51,53,51,53,53,53,51,53,53,53,53,51,51,53,51,53,51,53,53,53,53,53,51
53,51,53,51,53,53,51,53,53,53,53,51,53,51,53,51,53,53,53,51,53,51,51,51,53,51,53,51,53,53,51,51,53,53,51,51,53,51,53,53,51,53,53,51,53,53,51,53,53,53,53,53,53,51,51,51,51,51,53,51,51,51,53,53
51,51,53,51,53,51,51,53,51,53,53,51,53,51,51,53,53,53,53,51,53,53,53,51,53,53,51,51,53,51,53,53,53,53,51,53,53,51,51,53,51,53,51,51,53,51,53,53,53,53,51,51,53,51,51,51,51,51,53,51,51,51,53,53
53,53,53,53,53,53,51,51,53,51,53,51,53,53,51,51,51,53,53,51,51,51,51,53,51,51,53,51,51,51,53,51,53,51,53,53,53,53,51,53,51,53,51,53,53,53,51,51,51,51,53,51,51,51,51,53,51,51,53,53,53,51,53,53
53,51,51,51,53,53,51,53,53,53,51,53,51,51,51,51,51,51,51,53,51,53,53,53,53,51,53,51,51,51,53,53,51,53,53,53,53,51,51,53,51,53,51,53,53,51,53,51,53,53,51,51,51,51,53,51,53,53,51,53,53,53,53,53
53,51,53,53,51,51,51,53,53,51,51,53,51,53,53,51,53,51,53,53,51,51,53,53,51,53,51,51,53,53,51,51,51,51,51,51,53,53,51,51,51,53,53,51,53,53,53,51,53,53,51,53,51,53,51,51,51,51,53,51,53,51,53,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,51,53,51,51,51,53,51,51,53,53,51,53,51,53,53,51,53,53,53,53,51,53,53,53,51,51,51,51,53,53,51,51,51,53,51,53,53,51,51,51,53,53,53,53,51,51,51,51,51,53,51,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,53,51,53,53,51,53,51,53,51,51,53,51,51,53,51,51,51,53,51,53,53,53,51,51,53,53,53,53,51,51,51,51,51,51,51,51,53,51,53,53,51,51,51,51,53,51,51,53,51,51,51,51
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,53,53,53,53,51,51,53,53,51,53,53,53,53,53,51,53,53,53,53,53,51,53,53,53,53,53,53,51,53,53,51,51,53,53,51,51,53,51,53,51,51,53,53,51,51,51,51,51,53,53,51,51
40,-1,45,-1,-1,-1,-1,-1,-1,-1,51,51,51,53,53,51,53,53,51,53,53,51,53,53,53,53,51,51,53,53,51,53,51,51,51,51,51,53,53,53,53,51,53,53,51,51,53,53,51,51,53,51,53,51,53,53,51,53,51,51,53,53,51,51
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,53,51,53,53,53,53,51,51,51,53,53,51,51,51,51,51,53,53,53,51,51,53,53,53,53,51,53,53,53,51,53,51,51,51,53,51,53,53,53,53,53,51,51,53,51,53,53,51,51,51,53,51
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,53,53,51,53,51,51,53,51,53,53,51,51,51,51,53,51,53,51,51,53,51,53,51,53,51,51,53,53,53,51,51,51,51,53,53,53,51,51,51,51,53,53,51,53,51,51,51,53,51,53,53,51
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,51,53,53,51,51,51,51,51,51,53,53,51,51,53,53,53,53,53,53,51,51,51,53,51,53,51,51,53,51,51,53,53,51,51,51,53,53,51,51,53,53,53,53,51,53,53,51,53,53,53,51,53
53,51,51,51,51,51,51,51,51,53,53,51,53,51,53,51,51,51,53,51,51,51,53,53,53,53,51,51,53,51,53,53,53,53,53,51,53,53,53,51,51,53,53,51,51,53,53,51,53,53,51,51,53,53,53,53,53,51,51,53,53,51,51,51
53,51,51,53,51,51,53,53,53,53,51,53,51,53,53,51,53,51,51,53,53,53,53,51,51,53,51,51,51,53,53,51,51,51,51,53,53,51,53,53,51,53,53,53,53,51,51,51,51,53,51,53,53,51,53,51,51,51,53,53,53,53,53,51
51,53,53,53,51,51,53,51,51,51,51,51,51,51,51,53,53,51,53,51,51,53,53,53,53,51,51,53,51,51,53,53,53,51,51,53,51,53,51,53,51,53,53,53,53,51,51,51,53,51,51,51,51,53,53,53,51,51,53,51,53,53,51,53
51,51,51,53,53,53,51,51,53,53,53,51,53,53,53,51,53,51,53,53,51,51,51,53,53,51,51,51,51,51,51,53,53,51,51,53,51,51,53,51,51,53,53,51,51,53,51,53,51,53,51,51,51,53,51,53,53,53,51,53,51,53,51,51
51,53,53,51,53,53,53,53,53,51,51,51,51,51,51,53,51,53,51,51,53,53,53,51,53,51,51,53,53,53,51,53,51,53,53,53,53,53,51,53,53,53,53,51,53,51,53,51,51,53,53,53,53,53,53,53,53,53,53,51,53,53,53,53
51,51,51,53,51,51,51,53,51,53,53,51,51,51,53,51,53,51,53,53,53,51,51,53,51,51,53,51,51,53,51,53,53,51,53,53,53,51,51,53,51,51,51,53,53,51,51,53,51,53,51,53,53,53,51,53,51,53,51,53,51,53,51,53
53,51,53,53,51,53,51,51,53,53,53,51,53,51,51,53,51,53,53,51,53,51,53,53,51,53,53,53,53,51,53,53,53,51,51,53,53,53,53,53,51,51,51,51,51,51,53,53,53,53,51,51,51,51,53,53,53,53,53,51,51,51,53,53
53,51,51,53,53,51,53,53,51,51,51,51,53,53,53,51,51,53,51,53,53,51,51,51,51,51,51,51,51,53,53,51,51,51,51,53,53,51,51,51,53,53,51,51,51,51,51,53,53,51,51,53,51,53,51,51,51,51,51,51,51,53,53,53
